Dest,Origin,TaxiIn,TaxiOut
ABE,ATL,5.0,21.75
ABE,DTW,5.5,25.5
ABE,FLL,4.0,15.0
ABE,ORD,4.4,18.4
ABE,PIE,5.5,24.5
ABE,SFB,5.8,13.4
ABQ,ATL,5.5,14.5
ABQ,AUS,4.75,16.25
ABQ,BWI,7.5,17.0
ABQ,DAL,3.9285714285714284,10.785714285714286
ABQ,DEN,5.181818181818182,15.181818181818182
ABQ,HOU,4.333333333333333,10.333333333333334
ABQ,IAH,6.166666666666667,15.75
ABQ,JFK,8.0,15.0
ABQ,LAS,4.631578947368421,12.210526315789474
ABQ,LAX,5.4375,13.9375
ABQ,MCI,6.0,8.333333333333334
ABQ,MDW,4.5,14.333333333333334
ABQ,OAK,3.0,10.333333333333334
ABQ,ORD,6.6,21.0
ABQ,PDX,6.166666666666667,11.666666666666666
ABQ,PHX,4.4,11.733333333333333
ABQ,SAN,4.153846153846154,14.076923076923077
ABQ,SEA,4.666666666666667,13.0
ABQ,SFO,5.5,20.1
ABQ,SLC,6.0,15.0
ABR,MSP,5.0,15.0
ABY,ATL,3.75,12.0
ACV,SFO,3.857142857142857,21.428571428571427
ACY,FLL,5.6,14.6
ACY,MCO,5.875,15.125
ACY,MYR,4.6,8.2
ACY,PBI,5.0,15.0
ACY,RSW,4.5,11.8
ACY,TPA,6.0,17.0
ADQ,ANC,3.75,12.0
AEX,ATL,3.0,18.0
AEX,IAH,3.7777777777777777,16.11111111111111
AGS,ATL,5.444444444444445,18.77777777777778
ALB,ATL,4.0,13.2
ALB,BWI,3.0,11.666666666666666
ALB,DEN,2.875,17.125
ALB,DTW,4.5,21.0
ALB,EWR,4.333333333333333,21.77777777777778
ALB,FLL,4.818181818181818,16.363636363636363
ALB,IAD,4.363636363636363,20.636363636363637
ALB,MCO,2.909090909090909,10.636363636363637
ALB,MDW,3.6666666666666665,9.5
ALB,MSP,3.0,23.0
ALB,ORD,4.5,18.5
ALB,RSW,2.3333333333333335,15.333333333333334
ALB,TPA,2.75,9.75
ALW,SEA,3.25,15.875
AMA,DAL,3.1,9.8
AMA,DEN,4.0,15.0
AMA,IAH,4.5,18.1
AMA,LAS,5.0,9.666666666666666
ANC,ADK,3.5,13.5
ANC,ADQ,4.25,8.25
ANC,BET,4.75,7.25
ANC,BRW,3.3333333333333335,4.666666666666667
ANC,CDV,4.0,6.0
ANC,DEN,3.3333333333333335,23.0
ANC,DUT,2.5,4.5
ANC,FAI,4.0,13.666666666666666
ANC,HNL,3.5,24.0
ANC,JNU,4.6,13.2
ANC,KOA,4.0,14.0
ANC,LAX,4.333333333333333,25.333333333333332
ANC,MSP,2.0,20.0
ANC,OGG,3.5,15.0
ANC,OME,4.5,7.0
ANC,ORD,3.3333333333333335,17.666666666666668
ANC,OTZ,4.5,9.5
ANC,PDX,5.0,13.75
ANC,PHX,4.0,13.0
ANC,SCC,6.0,14.0
ANC,SEA,4.526315789473684,17.86842105263158
APN,DTW,5.0,29.0
APN,PLN,6.0,27.0
ASE,ATL,4.0,19.0
ASE,DEN,3.090909090909091,18.272727272727273
ASE,IAH,3.25,21.0
ASE,LAX,3.5,21.666666666666668
ASE,ORD,3.7,20.6
ASE,SFO,4.6,25.6
ASE,SLC,3.0,20.0
ATL,ABE,8.333333333333334,14.333333333333334
ATL,ABY,8.0,11.0
ATL,AEX,8.5,19.0
ATL,AGS,9.666666666666666,19.5
ATL,ALB,7.75,13.0
ATL,ASE,7.333333333333333,20.333333333333332
ATL,AUS,8.117647058823529,11.647058823529411
ATL,AVL,9.5,21.25
ATL,AVP,6.0,24.0
ATL,BDL,7.2,13.0
ATL,BHM,6.666666666666667,15.0
ATL,BMI,6.0,17.5
ATL,BNA,7.1,18.1
ATL,BOS,8.096774193548388,16.0
ATL,BQK,9.0,14.4
ATL,BTR,8.5,16.0
ATL,BTV,6.333333333333333,20.0
ATL,BUF,4.0,11.0
ATL,BWI,7.589743589743589,13.41025641025641
ATL,CAE,6.0,19.75
ATL,CAK,6.5,15.75
ATL,CHA,7.2,15.0
ATL,CHO,7.666666666666667,14.166666666666666
ATL,CHS,8.125,17.5
ATL,CID,6.5,12.0
ATL,CLE,7.0,13.833333333333334
ATL,CLT,6.181818181818182,22.636363636363637
ATL,CMH,7.25,13.25
ATL,COS,7.0,14.0
ATL,CSG,9.333333333333334,16.333333333333332
ATL,CVG,6.875,14.875
ATL,DAB,7.5,11.833333333333334
ATL,DAL,6.916666666666667,11.083333333333334
ATL,DAY,5.8,10.6
ATL,DCA,7.151515151515151,15.333333333333334
ATL,DEN,6.977777777777778,15.644444444444444
ATL,DFW,7.384615384615385,13.23076923076923
ATL,DHN,6.0,16.666666666666668
ATL,DSM,6.166666666666667,11.166666666666666
ATL,DTW,8.909090909090908,14.636363636363637
ATL,ECP,10.0,25.0
ATL,EGE,14.0,20.0
ATL,ELP,8.666666666666666,16.0
ATL,EWN,5.75,16.25
ATL,EWR,7.647058823529412,17.823529411764707
ATL,EYW,8.153846153846153,9.923076923076923
ATL,FAY,7.333333333333333,10.333333333333334
ATL,FLL,7.894736842105263,14.789473684210526
ATL,FNT,8.5,12.0
ATL,FSM,6.5,16.0
ATL,FWA,11.666666666666666,18.666666666666668
ATL,GNV,7.571428571428571,13.285714285714286
ATL,GPT,7.0,13.0
ATL,GRK,7.0,16.0
ATL,GRR,8.25,9.25
ATL,GSO,7.142857142857143,13.428571428571429
ATL,GSP,6.769230769230769,12.384615384615385
ATL,GTR,11.0,9.0
ATL,HDN,4.5,12.0
ATL,HOU,7.323529411764706,11.852941176470589
ATL,HPN,7.25,18.0
ATL,HSV,7.571428571428571,17.0
ATL,IAD,7.518518518518518,14.481481481481481
ATL,IAH,8.707317073170731,16.51219512195122
ATL,ICT,9.0,12.25
ATL,IND,7.0476190476190474,16.0
ATL,JAN,7.4,14.4
ATL,JAX,6.647058823529412,13.294117647058824
ATL,JFK,9.333333333333334,18.666666666666668
ATL,LAS,8.5,13.307692307692308
ATL,LAX,7.681818181818182,17.818181818181817
ATL,LEX,6.571428571428571,11.285714285714286
ATL,LFT,10.333333333333334,14.333333333333334
ATL,LGA,8.121212121212121,20.666666666666668
ATL,LIT,9.666666666666666,12.0
ATL,MCI,7.041666666666667,13.833333333333334
ATL,MCO,7.745098039215686,15.607843137254902
ATL,MDT,5.5,11.5
ATL,MDW,6.517241379310345,10.827586206896552
ATL,MEM,6.2,16.2
ATL,MGM,8.833333333333334,15.833333333333334
ATL,MHT,7.0,10.0
ATL,MIA,7.4,15.2
ATL,MKE,6.5,13.0
ATL,MLB,9.4,18.4
ATL,MLI,5.5,15.0
ATL,MLU,8.5,17.25
ATL,MOB,8.285714285714286,18.0
ATL,MSP,7.761904761904762,16.761904761904763
ATL,MSY,7.304347826086956,12.869565217391305
ATL,MYR,7.0,13.0
ATL,OAJ,6.0,24.0
ATL,OAK,6.5,13.25
ATL,OKC,7.25,9.5
ATL,OMA,6.714285714285714,15.571428571428571
ATL,ORD,7.351351351351352,18.945945945945947
ATL,ORF,8.8,11.2
ATL,PBI,7.4375,14.625
ATL,PDX,8.25,15.25
ATL,PHF,7.0,11.5
ATL,PHL,8.0,16.11111111111111
ATL,PHX,6.923076923076923,13.461538461538462
ATL,PIA,5.333333333333333,14.666666666666666
ATL,PIT,7.176470588235294,11.764705882352942
ATL,PNS,7.833333333333333,15.833333333333334
ATL,PVD,6.5,10.75
ATL,PWM,9.0,13.5
ATL,RDU,6.444444444444445,14.444444444444445
ATL,RIC,6.375,15.458333333333334
ATL,ROA,6.0,15.0
ATL,ROC,6.0,24.0
ATL,RSW,7.666666666666667,12.733333333333333
ATL,SAN,6.666666666666667,14.666666666666666
ATL,SAT,8.368421052631579,9.842105263157896
ATL,SAV,9.384615384615385,14.615384615384615
ATL,SBN,8.75,16.5
ATL,SDF,6.222222222222222,13.777777777777779
ATL,SEA,6.571428571428571,17.0
ATL,SFO,8.0,20.6
ATL,SGF,7.333333333333333,16.0
ATL,SHV,8.7,11.7
ATL,SJC,8.0,12.5
ATL,SJU,10.0,15.0
ATL,SLC,8.333333333333334,16.666666666666668
ATL,SMF,6.4,14.2
ATL,SNA,6.25,11.5
ATL,SRQ,7.0,14.333333333333334
ATL,STL,7.333333333333333,11.6
ATL,STX,12.0,9.0
ATL,SYR,7.25,12.75
ATL,TLH,8.545454545454545,14.636363636363637
ATL,TPA,8.243243243243244,13.486486486486486
ATL,TRI,6.777777777777778,16.666666666666668
ATL,TTN,9.0,13.0
ATL,TUL,8.333333333333334,11.666666666666666
ATL,TUS,10.0,11.0
ATL,TYS,6.090909090909091,14.454545454545455
ATL,VLD,6.333333333333333,13.666666666666666
ATL,VPS,8.428571428571429,15.0
ATL,XNA,7.8,12.8
ATW,ATL,4.0,16.5
ATW,DTW,3.5,19.5
ATW,MSP,2.5,21.5
ATW,ORD,4.888888888888889,16.11111111111111
AUS,ABQ,5.25,8.25
AUS,ATL,6.53125,15.59375
AUS,BNA,5.363636363636363,9.636363636363637
AUS,BOS,4.8,19.2
AUS,BWI,4.166666666666667,15.833333333333334
AUS,CLE,7.0,13.5
AUS,CVG,5.5,9.0
AUS,DAL,4.46875,12.125
AUS,DCA,4.75,14.5
AUS,DEN,5.041666666666667,14.333333333333334
AUS,DTW,5.0,16.5
AUS,ELP,4.5,7.666666666666667
AUS,EWR,5.444444444444445,17.333333333333332
AUS,FLL,4.8,16.5
AUS,HOU,4.294117647058823,11.294117647058824
AUS,HRL,3.0,5.5
AUS,IAD,7.857142857142857,16.857142857142858
AUS,IAH,5.25,16.892857142857142
AUS,IND,4.0,28.0
AUS,JFK,5.6923076923076925,20.46153846153846
AUS,LAS,7.384615384615385,12.0
AUS,LAX,4.714285714285714,16.5
AUS,LBB,4.0,8.5
AUS,LGB,3.3333333333333335,11.333333333333334
AUS,MCI,5.2,10.4
AUS,MCO,5.888888888888889,15.444444444444445
AUS,MDW,5.0,10.875
AUS,MEM,7.0,15.0
AUS,MSP,6.0,12.0
AUS,MSY,5.0,6.0
AUS,OAK,3.75,10.0
AUS,ORD,6.0,20.3
AUS,PDX,4.0,12.333333333333334
AUS,PHX,4.888888888888889,12.555555555555555
AUS,PIE,13.0,12.0
AUS,RDU,8.5,15.5
AUS,SAN,6.0,13.333333333333334
AUS,SEA,5.2,21.0
AUS,SFB,5.5,9.0
AUS,SFO,5.461538461538462,19.153846153846153
AUS,SJC,4.545454545454546,10.363636363636363
AUS,SLC,4.666666666666667,16.666666666666668
AUS,SMF,3.0,9.0
AUS,STL,5.75,9.375
AUS,TPA,5.5,13.5
AVL,ATL,5.0,22.75
AVL,EWR,4.75,19.25
AVL,FLL,6.0,16.333333333333332
AVL,ORD,4.75,20.0
AVL,PGD,6.0,8.5
AVL,PIE,5.6,13.8
AVL,SFB,6.333333333333333,14.333333333333334
AVP,ATL,3.6,10.2
AVP,DTW,7.0,23.5
AVP,EWR,4.5,23.333333333333332
AVP,ORD,3.3333333333333335,17.916666666666668
AZA,ATW,5.333333333333333,16.333333333333332
AZA,BIL,7.0,9.0
AZA,BIS,5.666666666666667,8.666666666666666
AZA,BLI,4.0,12.0
AZA,BLV,7.0,10.0
AZA,BOI,4.0,12.0
AZA,BZN,5.666666666666667,10.0
AZA,CID,7.0,9.5
AZA,CVG,4.5,10.0
AZA,DSM,7.0,8.0
AZA,EUG,6.0,8.666666666666666
AZA,FSD,5.0,9.0
AZA,FWA,7.0,11.0
AZA,GFK,5.0,9.0
AZA,GRR,5.0,10.5
AZA,ICT,7.0,9.0
AZA,IDA,7.0,7.0
AZA,IND,5.0,11.0
AZA,LAS,6.333333333333333,15.333333333333334
AZA,MSO,7.0,14.0
AZA,OAK,7.0,9.5
AZA,OGD,7.0,7.0
AZA,OMA,6.0,13.0
AZA,PIA,4.0,10.0
AZA,PSC,5.0,12.0
AZA,PVU,5.0,13.0
AZA,RFD,5.0,16.0
AZA,SGF,4.0,11.0
AZA,STC,4.0,8.0
AZO,DTW,2.0,16.0
AZO,MSP,5.0,9.0
AZO,ORD,3.5714285714285716,17.571428571428573
BDL,ATL,5.285714285714286,15.0
BDL,BWI,3.526315789473684,14.052631578947368
BDL,CLE,4.0,9.0
BDL,CVG,5.0,8.0
BDL,DCA,6.375,16.875
BDL,DEN,4.7,13.0
BDL,DTW,4.166666666666667,17.833333333333332
BDL,EWR,4.875,21.375
BDL,FLL,5.714285714285714,14.071428571428571
BDL,IAD,6.0,18.142857142857142
BDL,IAH,8.0,14.0
BDL,LAS,3.3333333333333335,12.666666666666666
BDL,MCO,4.6,13.45
BDL,MDW,4.428571428571429,11.571428571428571
BDL,MSP,9.0,15.0
BDL,ORD,6.444444444444445,22.555555555555557
BDL,PBI,9.0,30.0
BDL,RDU,10.0,16.0
BDL,RSW,5.75,11.875
BDL,SJU,7.5,17.0
BDL,TPA,4.523809523809524,12.238095238095237
BET,ANC,3.875,10.5
BFF,DEN,3.5,14.0
BFL,DEN,5.428571428571429,22.142857142857142
BFL,SFO,7.0,20.5
BGM,DTW,3.6666666666666665,21.0
BGR,EWR,5.666666666666667,18.666666666666668
BGR,JFK,4.0,24.0
BGR,LGA,4.666666666666667,20.666666666666668
BGR,PIE,5.0,12.0
BGR,SFB,5.0,14.0
BHM,ATL,3.3333333333333335,17.5
BHM,BWI,2.5,12.4
BHM,DAL,2.1,11.0
BHM,DEN,3.6666666666666665,16.666666666666668
BHM,DTW,2.75,17.0
BHM,HOU,2.6,13.4
BHM,IAH,5.25,18.625
BHM,LAS,2.6666666666666665,11.166666666666666
BHM,LGA,4.5,20.5
BHM,MCO,2.4285714285714284,11.0
BHM,MDW,2.4285714285714284,9.428571428571429
BHM,ORD,6.0,20.076923076923077
BHM,TPA,2.1666666666666665,11.0
BIL,DEN,3.727272727272727,17.181818181818183
BIL,LAS,5.0,11.0
BIL,MSP,4.0,10.0
BIL,PDX,3.8,13.2
BIL,SEA,3.8333333333333335,13.833333333333334
BIL,SLC,4.666666666666667,19.666666666666668
BIS,AZA,4.5,12.5
BIS,DEN,3.4545454545454546,17.09090909090909
BIS,LAS,5.0,13.0
BIS,MSP,4.25,16.5
BIS,SFB,7.25,11.5
BLI,AZA,5.0,10.0
BLI,KOA,3.0,19.0
BLI,LAS,8.0,14.8
BLI,LAX,5.0,14.0
BLI,OAK,5.333333333333333,11.0
BLI,PDX,3.4,14.0
BLI,PSP,4.0,9.0
BLI,SEA,4.285714285714286,18.0
BLV,PGD,6.0,13.5
BLV,PIE,4.0,9.666666666666666
BLV,SFB,4.0,11.0
BMI,ATL,3.857142857142857,15.428571428571429
BNA,ATL,5.461538461538462,14.76923076923077
BNA,AUS,5.0,19.5
BNA,BOS,5.2,17.3
BNA,BWI,5.615384615384615,10.0
BNA,CHS,4.0,9.5
BNA,CLE,4.428571428571429,10.428571428571429
BNA,CLT,5.0,18.0
BNA,CMH,4.666666666666667,9.666666666666666
BNA,DAL,4.875,11.125
BNA,DCA,5.111111111111111,13.666666666666666
BNA,DEN,5.838709677419355,16.225806451612904
BNA,DTW,6.777777777777778,13.666666666666666
BNA,ECP,5.5,8.1
BNA,EWR,8.307692307692308,18.923076923076923
BNA,FLL,5.714285714285714,20.285714285714285
BNA,HOU,5.5,9.214285714285714
BNA,IAD,6.153846153846154,14.692307692307692
BNA,IAH,6.739130434782608,18.47826086956522
BNA,JAX,4.642857142857143,10.142857142857142
BNA,JFK,5.0,17.0
BNA,LAS,6.0,12.411764705882353
BNA,LAX,5.4,12.8
BNA,LGA,5.6,19.0
BNA,MCI,4.166666666666667,9.5
BNA,MCO,4.461538461538462,14.423076923076923
BNA,MDW,5.333333333333333,12.777777777777779
BNA,MKE,5.166666666666667,11.75
BNA,MSP,6.3,13.3
BNA,MSY,5.066666666666666,10.866666666666667
BNA,OAK,4.333333333333333,9.333333333333334
BNA,ORD,5.863636363636363,21.636363636363637
BNA,PHL,4.8,15.4
BNA,PHX,5.5,10.785714285714286
BNA,PIT,4.0,9.5
BNA,PNS,4.666666666666667,8.0
BNA,RDU,6.5,13.75
BNA,RSW,8.0,15.0
BNA,SAN,5.5,16.0
BNA,SAT,4.5,9.25
BNA,SEA,3.0,29.0
BNA,SFO,4.714285714285714,16.857142857142858
BNA,SLC,4.5,12.0
BNA,STL,5.375,10.0
BNA,TPA,5.095238095238095,13.047619047619047
BOI,DEN,3.272727272727273,15.590909090909092
BOI,GEG,3.4615384615384617,10.923076923076923
BOI,IAH,4.75,20.5
BOI,LAS,2.8333333333333335,15.583333333333334
BOI,LAX,3.5,23.0
BOI,LWS,13.0,16.0
BOI,MSP,2.0,11.0
BOI,OAK,3.1,12.1
BOI,ORD,4.166666666666667,18.0
BOI,PDX,4.333333333333333,11.277777777777779
BOI,PHX,3.0,13.0
BOI,RNO,3.3333333333333335,11.0
BOI,SAN,4.428571428571429,13.428571428571429
BOI,SEA,3.5357142857142856,19.428571428571427
BOI,SFO,3.3846153846153846,19.23076923076923
BOI,SJC,3.3333333333333335,11.666666666666666
BOI,SLC,4.0,19.4
BOI,SMF,2.75,7.75
BOS,ATL,6.837209302325581,15.581395348837209
BOS,AUS,7.0,12.166666666666666
BOS,BNA,6.769230769230769,11.615384615384615
BOS,BUF,5.0,13.909090909090908
BOS,BWI,6.938775510204081,12.244897959183673
BOS,CHS,7.222222222222222,11.88888888888889
BOS,CLE,6.125,17.8125
BOS,CLT,5.666666666666667,16.0
BOS,CMH,11.5,19.5
BOS,DAL,6.5,10.666666666666666
BOS,DCA,6.068965517241379,15.172413793103448
BOS,DEN,5.6521739130434785,15.217391304347826
BOS,DFW,7.0,16.75
BOS,DTW,6.0,14.789473684210526
BOS,EWR,5.5227272727272725,17.772727272727273
BOS,FLL,7.228571428571429,15.942857142857143
BOS,HOU,7.4,9.0
BOS,IAD,5.75,13.708333333333334
BOS,IAH,4.285714285714286,16.857142857142858
BOS,IND,7.8,12.2
BOS,JAX,5.857142857142857,11.0
BOS,JFK,6.666666666666667,20.296296296296298
BOS,LAS,7.2,15.6
BOS,LAX,7.0,18.045454545454547
BOS,LGA,7.782608695652174,17.91304347826087
BOS,LGB,6.25,11.166666666666666
BOS,MCI,7.666666666666667,10.333333333333334
BOS,MCO,6.64,15.68
BOS,MDW,6.888888888888889,10.11111111111111
BOS,MKE,9.0,11.5
BOS,MSP,6.5,13.5
BOS,MSY,6.846153846153846,12.076923076923077
BOS,MYR,4.0,9.0
BOS,ORD,5.476190476190476,16.428571428571427
BOS,PBI,6.85,14.6
BOS,PHL,6.153846153846154,19.153846153846153
BOS,PHX,7.0,13.0
BOS,PIT,6.611111111111111,11.555555555555555
BOS,RDU,6.470588235294118,15.882352941176471
BOS,RIC,6.142857142857143,11.642857142857142
BOS,RSW,6.925,13.325
BOS,SAN,5.9,17.2
BOS,SAV,5.5,9.833333333333334
BOS,SEA,7.0625,18.5
BOS,SFO,6.206896551724138,19.344827586206897
BOS,SJC,7.666666666666667,12.666666666666666
BOS,SJU,11.0,10.333333333333334
BOS,SLC,7.0,17.333333333333332
BOS,SRQ,6.666666666666667,19.0
BOS,STL,5.8,7.6
BOS,TPA,7.0,14.411764705882353
BQK,ATL,4.333333333333333,18.0
BQN,FLL,8.666666666666666,13.833333333333334
BQN,JFK,5.4,13.2
BQN,MCO,6.666666666666667,17.0
BRO,IAH,4.181818181818182,15.0
BRW,SCC,3.6,7.8
BTM,SLC,3.3333333333333335,16.333333333333332
BTR,ATL,3.857142857142857,16.714285714285715
BTR,IAH,4.705882352941177,17.41176470588235
BTV,ATL,9.0,14.0
BTV,DTW,3.5,17.5
BTV,EWR,4.5,16.0
BTV,IAD,4.666666666666667,18.88888888888889
BTV,JFK,5.181818181818182,18.09090909090909
BTV,LGA,3.0,18.0
BTV,ORD,4.888888888888889,17.555555555555557
BUF,ATL,6.0,14.75
BUF,BOS,3.1538461538461537,18.76923076923077
BUF,BWI,3.5625,13.25
BUF,DTW,6.0,21.166666666666668
BUF,EWR,4.666666666666667,21.5
BUF,FLL,3.6363636363636362,15.363636363636363
BUF,IAD,2.75,13.25
BUF,JFK,2.9285714285714284,18.5
BUF,LAS,2.0,13.0
BUF,LAX,3.0,13.0
BUF,LGA,7.0,31.0
BUF,MCO,3.375,12.3125
BUF,MDW,3.5714285714285716,13.142857142857142
BUF,ORD,4.0,17.5
BUF,PHX,2.6,14.8
BUF,RSW,2.4,10.8
BUF,TPA,3.727272727272727,12.454545454545455
BUR,DAL,2.0,10.0
BUR,DEN,3.3529411764705883,17.235294117647058
BUR,JFK,3.0,21.375
BUR,LAS,2.78125,12.40625
BUR,OAK,2.255813953488372,11.13953488372093
BUR,PDX,2.6666666666666665,9.0
BUR,PHX,2.130434782608696,10.347826086956522
BUR,SEA,4.0,15.5
BUR,SFO,3.1470588235294117,19.676470588235293
BUR,SJC,2.787878787878788,10.575757575757576
BUR,SLC,2.75,15.375
BUR,SMF,1.75,9.416666666666666
BWI,ABQ,3.1666666666666665,10.666666666666666
BWI,ALB,3.5625,10.0625
BWI,ATL,6.15,13.9
BWI,AUS,3.875,10.5
BWI,BDL,3.3636363636363638,10.363636363636363
BWI,BHM,4.5,9.0
BWI,BNA,3.814814814814815,9.703703703703704
BWI,BOS,4.3478260869565215,16.02173913043478
BWI,BUF,4.523809523809524,11.666666666666666
BWI,CHS,4.2,10.1
BWI,CLE,4.3076923076923075,12.692307692307692
BWI,CLT,3.3846153846153846,19.153846153846153
BWI,CMH,3.5,9.6
BWI,CVG,3.7333333333333334,13.666666666666666
BWI,DAL,3.588235294117647,10.764705882352942
BWI,DEN,3.8421052631578947,14.368421052631579
BWI,DFW,7.5,13.0
BWI,DTW,4.642857142857143,15.571428571428571
BWI,ECP,4.5,10.5
BWI,EWR,6.6923076923076925,20.53846153846154
BWI,FLL,5.578947368421052,14.68421052631579
BWI,GRR,3.2,9.0
BWI,HOU,4.421052631578948,12.526315789473685
BWI,IAH,5.636363636363637,17.636363636363637
BWI,IND,5.0,12.333333333333334
BWI,ISP,3.6470588235294117,10.705882352941176
BWI,JAX,3.4285714285714284,11.714285714285714
BWI,JFK,5.8,23.8
BWI,LAS,4.0,13.38888888888889
BWI,LAX,5.055555555555555,16.444444444444443
BWI,MCI,4.5,10.5
BWI,MCO,4.340425531914893,11.74468085106383
BWI,MDW,4.36,12.44
BWI,MEM,2.75,7.75
BWI,MHT,3.1,11.3
BWI,MKE,4.0,10.181818181818182
BWI,MSP,3.6,9.6
BWI,MSY,5.538461538461538,10.923076923076923
BWI,MYR,6.0,8.0
BWI,OAK,4.5,14.25
BWI,OKC,5.333333333333333,9.0
BWI,ORD,5.214285714285714,19.285714285714285
BWI,ORF,3.7777777777777777,12.61111111111111
BWI,PBI,3.75,12.166666666666666
BWI,PHX,3.5,13.5
BWI,PIT,2.6666666666666665,12.444444444444445
BWI,PVD,3.4,11.2
BWI,PWM,3.1666666666666665,11.5
BWI,RDU,4.583333333333333,12.083333333333334
BWI,ROC,4.666666666666667,12.666666666666666
BWI,RSW,4.541666666666667,11.708333333333334
BWI,SAN,5.625,13.1875
BWI,SAT,5.5,6.25
BWI,SAV,7.0,11.0
BWI,SDF,3.375,9.625
BWI,SEA,6.2727272727272725,16.272727272727273
BWI,SFO,4.8125,19.375
BWI,SJC,4.5,20.0
BWI,SJU,4.2,15.6
BWI,SLC,3.0,17.333333333333332
BWI,SMF,3.0,8.0
BWI,STL,4.0,10.6
BWI,TPA,4.1875,11.96875
BZN,DEN,4.75,15.916666666666666
BZN,IAH,6.0,15.0
BZN,LAX,6.0,29.0
BZN,MSP,4.0,12.0
BZN,ORD,4.166666666666667,21.166666666666668
BZN,SEA,4.375,16.75
BZN,SFO,14.0,18.0
BZN,SLC,4.666666666666667,16.333333333333332
CAE,ATL,4.0,15.642857142857142
CAE,IAD,4.166666666666667,21.833333333333332
CAE,IAH,4.5,10.0
CAE,LGA,5.0,29.0
CAE,ORD,6.0,18.5
CAK,ATL,5.5,14.0
CAK,DTW,5.0,20.0
CAK,EWR,7.833333333333333,21.333333333333332
CAK,FLL,8.0,14.0
CAK,MCO,5.5,16.75
CAK,ORD,5.454545454545454,19.181818181818183
CAK,RSW,6.666666666666667,9.333333333333334
CAK,TPA,6.0,12.0
CDC,SLC,2.6666666666666665,20.0
CDV,ANC,4.0,14.5
CDV,YAK,3.0,4.0
CGI,ORD,4.0,22.0
CGI,UIN,5.0,15.714285714285714
CHA,ATL,4.916666666666667,16.333333333333332
CHA,DTW,7.5,18.5
CHA,EWR,4.666666666666667,20.666666666666668
CHA,ORD,4.333333333333333,18.0
CHA,SFB,9.5,14.0
CHO,ATL,4.0,15.333333333333334
CHO,IAD,3.875,20.25
CHO,LGA,3.5,19.0
CHO,ORD,3.4285714285714284,17.0
CHS,ATL,5.636363636363637,15.0
CHS,BNA,6.333333333333333,12.666666666666666
CHS,BOS,7.0,17.428571428571427
CHS,BWI,4.666666666666667,13.444444444444445
CHS,DAL,4.0,11.0
CHS,DCA,5.5,15.0
CHS,DEN,5.0,12.0
CHS,EWR,6.0,22.272727272727273
CHS,FLL,4.0,22.0
CHS,HOU,4.0,11.142857142857142
CHS,IAD,5.7368421052631575,19.842105263157894
CHS,IAH,4.875,17.25
CHS,JFK,4.666666666666667,21.5
CHS,LGA,9.0,25.5
CHS,MDW,4.142857142857143,9.428571428571429
CHS,ORD,4.666666666666667,20.77777777777778
CHS,SEA,5.666666666666667,20.0
CID,ATL,5.666666666666667,17.333333333333332
CID,AZA,6.666666666666667,11.666666666666666
CID,DEN,5.0,14.0
CID,DTW,6.0,19.666666666666668
CID,LAS,7.0,14.0
CID,MCO,11.0,13.0
CID,MSP,5.0,25.0
CID,ORD,5.875,18.0625
CID,PGD,8.0,9.0
CID,PIE,7.0,10.0
CID,SFB,4.5,15.5
CIU,DTW,6.0,29.5
CIU,MSP,8.0,20.0
CKB,IAD,3.3333333333333335,20.666666666666668
CKB,ORD,5.833333333333333,20.333333333333332
CKB,SFB,5.0,10.0
CLE,ATL,6.384615384615385,14.692307692307692
CLE,BDL,8.0,12.0
CLE,BNA,4.75,10.5
CLE,BOS,6.909090909090909,15.454545454545455
CLE,BWI,4.333333333333333,12.416666666666666
CLE,CHS,5.0,15.0
CLE,DCA,6.052631578947368,15.842105263157896
CLE,DEN,5.588235294117647,13.117647058823529
CLE,DTW,6.25,20.25
CLE,EWR,6.0,19.076923076923077
CLE,FLL,6.777777777777778,15.777777777777779
CLE,IAD,6.083333333333333,19.666666666666668
CLE,IAH,6.75,18.625
CLE,JAX,5.5,11.0
CLE,JFK,5.25,19.75
CLE,LAS,7.466666666666667,13.6
CLE,LAX,8.23076923076923,18.615384615384617
CLE,LGA,6.214285714285714,19.285714285714285
CLE,MCO,6.666666666666667,15.083333333333334
CLE,MDW,4.117647058823529,11.117647058823529
CLE,MIA,8.5,17.5
CLE,MKE,5.75,13.125
CLE,MSP,6.333333333333333,18.333333333333332
CLE,MSY,5.5,11.0
CLE,MYR,8.0,12.0
CLE,ORD,6.4411764705882355,17.676470588235293
CLE,PGD,14.0,11.0
CLE,PHX,5.555555555555555,13.777777777777779
CLE,RSW,8.0,13.0
CLE,SAV,4.0,10.0
CLE,SFB,6.0,13.0
CLE,SFO,7.0,21.666666666666668
CLE,STL,5.2,13.9
CLE,TPA,8.857142857142858,15.714285714285714
CLL,IAH,5.222222222222222,16.0
CLT,ATL,9.333333333333334,17.666666666666668
CLT,BNA,7.2,16.6
CLT,BOS,7.0,13.666666666666666
CLT,BWI,7.0,14.333333333333334
CLT,CVG,5.0,15.0
CLT,DAL,5.833333333333333,9.666666666666666
CLT,DEN,6.5,15.0
CLT,DTW,9.0,17.5
CLT,EWR,7.357142857142857,20.642857142857142
CLT,HOU,6.0,11.8
CLT,IAD,8.0,20.2
CLT,IAH,7.384615384615385,14.307692307692308
